frequency_threshold | learning_rate | epoch_limit | batch_size |	Accuracy | Precision | Recall
100	 100	 1	 1000	 90.67%	 63.68%	  77.56%
100	 100	 50	 1	 88.34%	 55.33%	  86.54%
100	 100	 50	 100	 86.19%	 50.37%	  87.18%
100	 100	 50	 500	 91.93%	 82.35%	  53.85%
100	 100	 50	 800	 91.93%	 73.57%	  66.03%
100	 100	 50	 1000	 89.96%	 59.82%	  85.90%
100	 100	 100	 1	 92.29%	 70.11%	  78.21%
100	 100	 100	 100	 90.22%	 61.69%	  79.49%
100	 100	 100	 500	 93.09%	 78.01%	  70.51%
100	 100	 100	 800	 80.63%	 41.48%	  93.59%
100	 100	 100	 1000	 90.94%	 63.41%	  83.33%
100	 100	 200	 1	 87.80%	 54.31%	  80.77%
100	 100	 200	 100	 91.03%	 75.45%	  53.21%
100	 100	 200	 500	 90.31%	 83.33%	  38.46%
100	 100	 200	 800	 92.91%	 76.92%	  70.51%
100	 100	 200	 1000	 91.12%	 84.34%	  44.87%
100	 100	 300	 1	 93.09%	 76.87%	  72.44%
100	 100	 300	 100	 87.89%	 54.02%	  90.38%
100	 100	 300	 500	 92.11%	 72.97%	  69.23%
100	 100	 300	 800	 88.25%	 82.05%	  20.51%
100	 100	 300	 1000	 92.47%	 71.18%	  77.56%
200	 0.01	 1	 1	 89.06%	 62.32%	  55.13%
200	 0.01	 1	 100	 85.92%	 0.00%	  0.00%
200	 0.01	 1	 500	 85.92%	 0.00%	  0.00%
200	 0.01	 1	 800	 85.92%	 0.00%	  0.00%
200	 0.01	 1	 1000	 85.92%	 0.00%	  0.00%
200	 0.01	 50	 1	 89.15%	 59.46%	  70.51%
200	 0.01	 50	 100	 88.52%	 63.73%	  41.67%
200	 0.01	 50	 500	 86.55%	 75.00%	  5.77%
200	 0.01	 50	 800	 86.28%	 66.67%	  3.85%
200	 0.01	 50	 1000	 86.01%	 50.00%	  1.92%
200	 0.01	 100	 1	 89.60%	 61.36%	  69.23%
200	 0.01	 100	 100	 88.25%	 58.17%	  57.05%
200	 0.01	 100	 500	 86.64%	 58.97%	  14.74%
200	 0.01	 100	 800	 86.73%	 72.22%	  8.33%
200	 0.01	 100	 1000	 86.73%	 78.57%	  7.05%
200	 0.01	 200	 1	 88.70%	 57.89%	  70.51%
200	 0.01	 200	 100	 88.79%	 58.96%	  65.38%
200	 0.01	 200	 500	 88.07%	 63.86%	  33.97%
200	 0.01	 200	 800	 87.26%	 61.29%	  24.36%
200	 0.01	 200	 1000	 86.91%	 61.36%	  17.31%
200	 0.01	 300	 1	 89.60%	 61.36%	  69.23%
200	 0.01	 300	 100	 88.79%	 58.66%	  67.31%
200	 0.01	 300	 500	 88.34%	 60.83%	  46.79%
200	 0.01	 300	 800	 88.43%	 65.52%	  36.54%
200	 0.01	 300	 1000	 87.44%	 60.81%	  28.85%
200	 0.1	 1	 1	 88.16%	 55.83%	  73.72%
200	 0.1	 1	 100	 86.55%	 75.00%	  5.77%
200	 0.1	 1	 500	 85.92%	 0.00%	  0.00%
200	 0.1	 1	 800	 85.92%	 0.00%	  0.00%
200	 0.1	 1	 1000	 85.92%	 0.00%	  0.00%
200	 0.1	 50	 1	 87.44%	 53.64%	  75.64%
200	 0.1	 50	 100	 88.97%	 59.12%	  68.59%
200	 0.1	 50	 500	 88.52%	 58.97%	  58.97%
200	 0.1	 50	 800	 88.52%	 60.00%	  53.85%
200	 0.1	 50	 1000	 88.25%	 60.50%	  46.15%
200	 0.1	 100	 1	 89.69%	 61.20%	  71.79%
200	 0.1	 100	 100	 89.15%	 59.78%	  68.59%
200	 0.1	 100	 500	 88.97%	 59.43%	  66.67%
200	 0.1	 100	 800	 88.61%	 58.90%	  61.54%
200	 0.1	 100	 1000	 88.79%	 59.75%	  60.90%
200	 0.1	 200	 1	 88.43%	 56.46%	  75.64%
200	 0.1	 200	 100	 88.97%	 59.12%	  68.59%
200	 0.1	 200	 500	 88.88%	 58.89%	  67.95%
200	 0.1	 200	 800	 88.88%	 58.99%	  67.31%
200	 0.1	 200	 1000	 88.79%	 58.66%	  67.31%
200	 0.1	 300	 1	 88.61%	 58.48%	  64.10%
200	 0.1	 300	 100	 89.06%	 59.24%	  69.87%
200	 0.1	 300	 500	 89.15%	 59.89%	  67.95%
200	 0.1	 300	 800	 88.79%	 58.56%	  67.95%
200	 0.1	 300	 1000	 88.79%	 58.56%	  67.95%
200	 1	 1	 1	 83.59%	 44.10%	  64.74%
200	 1	 1	 100	 88.34%	 57.74%	  62.18%
200	 1	 1	 500	 86.55%	 57.89%	  14.10%
200	 1	 1	 800	 86.91%	 72.73%	  10.26%
200	 1	 1	 1000	 86.55%	 71.43%	  6.41%
200	 1	 50	 1	 85.29%	 48.33%	  74.36%
200	 1	 50	 100	 88.79%	 58.12%	  71.15%
200	 1	 50	 500	 89.15%	 59.67%	  69.23%
200	 1	 50	 800	 89.24%	 60.11%	  68.59%
200	 1	 50	 1000	 89.06%	 59.55%	  67.95%
200	 1	 100	 1	 86.73%	 52.67%	  50.64%
200	 1	 100	 100	 88.88%	 58.79%	  68.59%
200	 1	 100	 500	 88.97%	 59.12%	  68.59%
200	 1	 100	 800	 88.70%	 58.24%	  67.95%
200	 1	 100	 1000	 89.06%	 59.44%	  68.59%
200	 1	 200	 1	 84.84%	 47.47%	  78.21%
200	 1	 200	 100	 88.70%	 57.73%	  71.79%
200	 1	 200	 500	 89.15%	 59.46%	  70.51%
200	 1	 200	 800	 88.52%	 57.45%	  69.23%
200	 1	 200	 1000	 89.15%	 59.56%	  69.87%
200	 1	 300	 1	 76.41%	 34.58%	  76.92%
200	 1	 300	 100	 89.15%	 59.36%	  71.15%
200	 1	 300	 500	 89.15%	 59.46%	  70.51%
200	 1	 300	 800	 89.60%	 61.36%	  69.23%
200	 1	 300	 1000	 89.06%	 59.34%	  69.23%
200	 10	 1	 1	 86.46%	 51.32%	  62.18%
200	 10	 1	 100	 89.42%	 62.34%	  61.54%
200	 10	 1	 500	 87.98%	 55.50%	  71.15%
200	 10	 1	 800	 88.97%	 61.22%	  57.69%
200	 10	 1	 1000	 88.43%	 59.31%	  55.13%
200	 10	 50	 1	 84.57%	 47.14%	  84.62%
200	 10	 50	 100	 88.34%	 56.25%	  75.00%
200	 10	 50	 500	 89.78%	 61.67%	  71.15%
